Order_ID,Order_Date,Customer_ID,Customer_Name,Product,Category,Quantity,Price,City,Payment_Method
1607,2025-01-12,1032,Diya,Headphones,Electronics,5,2546.17,Hyderabad,UPI
1608,2025-10-21,1019,Diya,Headphones,Electronics,3,2711.22,Pune,UPI
1609,2025-12-05,1037,Karthik,Keyboard,Electronics,4,1225.57,Kochi,Cash
1610,2025-03-29,1029,Kavya,Backpack,Accessories,2,1906.06,Hyderabad,Debit Card
1611,2025-03-27,1093,Sanjay,Coffee Mug,Home,4,356.76,Bengaluru,Credit Card
1612,2025-07-13,1050,Rahul,Smartphone,Electronics,1,23511.74,Pune,Credit Card
1613,2025-11-07,1013,Sneha,Notebook,Stationery,5,122.4,Bengaluru,UPI
1614,2025-09-04,1085,Rahul,Coffee Mug,Home,5,352.75,Chennai,Cash
1615,2025-09-25,1054,Nisha,Jeans,Fashion,1,1871.15,Pune,Credit Card
1616,2025-09-04,1099,Harish,Office Chair,Furniture,5,6896.01,Bengaluru,Cash
1617,2025-03-10,1033,Aisha,T-Shirt,Fashion,2,973.82,Bengaluru,Debit Card
1618,2025-11-03,1070,Kavya,Mouse,Electronics,2,720.88,Chennai,UPI
1619,2025-09-24,1001,Harish,Water Bottle,Accessories,2,466.9,Coimbatore,Cash
1620,2025-07-05,1014,Rahul,Study Table,Furniture,5,8081.18,Pune,Debit Card
1621,2025-11-10,1036,Harish,T-Shirt,Fashion,2,884.38,Kochi,Credit Card
1622,2025-07-09,1072,Divya,Notebook,Stationery,3,131.72,Coimbatore,Cash
1623,2025-03-12,1085,Meera,Shoes,Fashion,2,3165.82,Hyderabad,UPI
1624,2025-04-20,1066,Harish,T-Shirt,Fashion,3,954.15,Chennai,Credit Card
1625,2025-07-19,1082,Aarav,T-Shirt,Fashion,1,958.19,Kochi,Cash
1626,2025-02-15,1009,Vikram,Keyboard,Electronics,3,1099.21,Chennai,Cash
1627,2025-07-25,1079,Manoj,Mouse,Electronics,5,729.19,Hyderabad,Cash
1628,2025-08-13,1002,Arjun,Jeans,Fashion,5,1722.96,Chennai,Credit Card
1629,2025-11-11,1022,Diya,Office Chair,Furniture,2,6701.52,Hyderabad,UPI
1630,2025-05-22,1100,Harish,Office Chair,Furniture,4,6377.09,Mumbai,UPI
1631,2025-12-27,1009,Karthik,Pen Pack,Stationery,3,83.62,Coimbatore,Debit Card
1632,2025-05-22,1029,Keerthi,Keyboard,Electronics,4,1303.13,Chennai,Debit Card
1633,2025-03-31,1053,Manoj,Smartphone,Electronics,5,22861.93,Delhi,Debit Card
1634,2025-03-01,1066,Vikram,Coffee Mug,Home,5,371.92,Delhi,Cash
1635,2025-07-13,1073,Aisha,T-Shirt,Fashion,2,946.35,Kochi,Cash
1636,2025-10-28,1004,Aisha,Smartphone,Electronics,3,22837.77,Mumbai,Credit Card
1637,2025-06-11,1053,Nisha,Pen Pack,Stationery,5,72.16,Delhi,Credit Card
1638,2025-05-28,1012,Harish,Water Bottle,Accessories,3,411.84,Hyderabad,Cash
1639,2025-06-10,1046,Arjun,Coffee Mug,Home,5,333.84,Mumbai,Cash
1640,2025-04-13,1031,Priya,Jeans,Fashion,3,1694.44,Mumbai,Credit Card
1641,2025-11-13,1046,Rahul,T-Shirt,Fashion,1,831.58,Bengaluru,Cash
1642,2025-11-11,1001,Divya,Laptop,Electronics,4,53583.16,Coimbatore,Cash
1643,2025-10-22,1036,Aisha,Headphones,Electronics,5,2390.13,Mumbai,Credit Card
1644,2025-01-28,1068,Kavya,Notebook,Stationery,5,108.78,Coimbatore,Cash
1645,2025-12-18,1100,Sneha,Notebook,Stationery,1,124.76,Kochi,Debit Card
1646,2025-12-19,1002,Aarav,Water Bottle,Accessories,2,439.15,Bengaluru,Debit Card
1647,2025-07-05,1079,Vikram,Headphones,Electronics,5,2381.42,Delhi,Cash
1648,2025-11-10,1044,Nisha,Headphones,Electronics,4,2461.97,Pune,Debit Card
1649,2025-07-06,1052,Vikram,Notebook,Stationery,2,121.71,Mumbai,UPI
1650,2025-05-19,1031,Divya,Study Table,Furniture,4,7983.31,Hyderabad,Cash
1651,2025-01-05,1023,Kavya,Notebook,Stationery,2,131.89,Coimbatore,Cash
1652,2025-06-03,1033,Divya,Jeans,Fashion,5,1637.18,Bengaluru,Credit Card
1653,2025-01-31,1028,Vikram,Notebook,Stationery,1,118.8,Coimbatore,Debit Card
1654,2025-07-04,1047,Divya,Pen Pack,Stationery,3,77.51,Pune,UPI
1655,2025-06-29,1087,Keerthi,Keyboard,Electronics,5,1218.21,Hyderabad,Debit Card
1656,2025-07-01,1042,Manoj,Notebook,Stationery,4,129.35,Pune,Debit Card
1657,2025-08-26,1081,Rahul,Jeans,Fashion,2,1850.61,Coimbatore,Cash
1658,2025-11-20,1079,Akash,Study Table,Furniture,1,7784.49,Coimbatore,Credit Card
1659,2025-06-10,1041,Ananya,Shoes,Fashion,3,3267.45,Pune,Debit Card
1660,2025-08-16,1100,Nisha,Shoes,Fashion,5,3213.4,Kochi,Cash
1661,2025-03-27,1024,Aarav,Headphones,Electronics,2,2581.01,Bengaluru,Credit Card
1662,2025-03-27,1051,Meera,Smartphone,Electronics,1,27183.97,Kochi,UPI
1663,2025-01-14,1099,Harish,Pen Pack,Stationery,1,73.66,Hyderabad,UPI
1664,2025-12-02,1050,Ananya,Keyboard,Electronics,2,1257.02,Kochi,Credit Card
1665,2025-03-09,1068,Sneha,Laptop,Electronics,1,56799.04,Coimbatore,Cash
1666,2025-08-28,1070,Vikram,Pen Pack,Stationery,4,74.16,Hyderabad,Cash
1667,2025-11-20,1096,Akash,Study Table,Furniture,5,8737.64,Delhi,Debit Card
1668,2025-09-04,1070,Priya,T-Shirt,Fashion,1,889.53,Coimbatore,Cash
1669,2025-05-14,1020,Ananya,Laptop,Electronics,1,55256.48,Hyderabad,Debit Card
1670,2025-05-27,1061,Divya,Laptop,Electronics,4,59916.53,Kochi,Debit Card
1671,2025-01-05,1099,Kavya,T-Shirt,Fashion,3,917.46,Chennai,Debit Card
1672,2025-04-07,1053,Divya,Study Table,Furniture,4,8074.82,Pune,Cash
1673,2025-04-23,1034,Karthik,Study Table,Furniture,2,8528.24,Delhi,Debit Card
1674,2025-11-29,1096,Divya,T-Shirt,Fashion,3,884.32,Bengaluru,Credit Card
1675,2025-03-11,1038,Meera,Water Bottle,Accessories,4,460.6,Delhi,Cash
1676,2025-04-07,1042,Aarav,Headphones,Electronics,1,2734.86,Chennai,Credit Card
1677,2025-02-22,1037,Vikram,Headphones,Electronics,4,2613.55,Mumbai,UPI
1678,2025-03-19,1002,Aisha,Keyboard,Electronics,3,1180.86,Kochi,Debit Card
1679,2025-08-26,1090,Diya,Office Chair,Furniture,1,6946.61,Hyderabad,UPI
1680,2025-05-17,1100,Harish,Smartphone,Electronics,5,24850.73,Mumbai,Debit Card
1681,2025-07-15,1002,Meera,T-Shirt,Fashion,2,879.26,Kochi,Credit Card
1682,2025-01-18,1026,Rohit,Shoes,Fashion,1,3213.53,Mumbai,Cash
1683,2025-07-19,1088,Ananya,Coffee Mug,Home,3,326.1,Chennai,UPI
1684,2025-05-10,1062,Ananya,Keyboard,Electronics,3,1293,Mumbai,UPI
1685,2025-05-01,1082,Kavya,Office Chair,Furniture,1,6067.57,Delhi,UPI
1686,2025-07-22,1032,Aarav,Laptop,Electronics,5,58118.23,Kochi,Credit Card
1687,2025-07-10,1099,Karthik,Keyboard,Electronics,2,1199.98,Coimbatore,UPI
1688,2025-01-31,1046,Rahul,Shoes,Fashion,5,3386.54,Hyderabad,Cash
1689,2025-04-30,1041,Divya,T-Shirt,Fashion,3,954.99,Kochi,Credit Card
1690,2025-01-11,1089,Harish,Office Chair,Furniture,2,6175.91,Chennai,Cash
1691,2025-12-28,1057,Divya,Mouse,Electronics,5,831.53,Mumbai,Credit Card
1692,2025-10-06,1045,Sanjay,Shoes,Fashion,4,3056.21,Hyderabad,UPI
1693,2025-09-29,1020,Rohit,Mouse,Electronics,3,806.66,Kochi,UPI
1694,2025-11-23,1065,Harish,Shoes,Fashion,2,3445.08,Coimbatore,Credit Card
1695,2025-06-14,1093,Karthik,Water Bottle,Accessories,5,478.71,Mumbai,Cash
1696,2025-10-10,1020,Keerthi,Mouse,Electronics,3,785.57,Coimbatore,UPI
1697,2025-02-19,1067,Karthik,Laptop,Electronics,2,51465.03,Chennai,Credit Card
1698,2025-02-24,1063,Arjun,Smartphone,Electronics,1,25355.06,Pune,Cash
1699,2025-09-27,1080,Akash,Mouse,Electronics,1,778.62,Bengaluru,UPI
1700,2025-04-17,1084,Aisha,Coffee Mug,Home,1,347.76,Chennai,Debit Card
1701,2025-10-13,1096,Kavya,Jeans,Fashion,3,1905.93,Chennai,Debit Card
1702,2025-09-28,1006,Karthik,Jeans,Fashion,3,1648.06,Mumbai,UPI
1703,2025-02-21,1093,Priya,Pen Pack,Stationery,4,75.03,Mumbai,Credit Card
1704,2025-10-13,1096,Divya,Study Table,Furniture,1,8952.68,Coimbatore,Cash
1705,2025-12-26,1086,Kavya,Coffee Mug,Home,1,326.68,Hyderabad,Cash
1706,2025-09-16,1044,Sneha,Pen Pack,Stationery,5,79.09,Coimbatore,Debit Card
1707,2025-10-09,1042,Nisha,Study Table,Furniture,4,9054.46,Coimbatore,Credit Card
1708,2025-10-16,1070,Arjun,Study Table,Furniture,5,9224.45,Delhi,Debit Card
1709,2025-08-20,1058,Harish,Laptop,Electronics,1,60312.52,Chennai,Credit Card
1710,2025-06-04,1001,Ananya,Keyboard,Electronics,2,1285.37,Chennai,Debit Card
1711,2025-10-11,1066,Divya,Backpack,Accessories,5,1675.7,Chennai,Cash
1712,2025-07-02,1020,Rahul,Mouse,Electronics,3,862.34,Mumbai,Credit Card
1713,2025-05-12,1039,Karthik,Backpack,Accessories,4,1824.86,Mumbai,UPI
1714,2025-06-16,1062,Sneha,Notebook,Stationery,5,127.67,Bengaluru,Debit Card
1715,2025-01-20,1094,Akash,Study Table,Furniture,1,8976.21,Coimbatore,Debit Card
1716,2025-08-11,1054,Meera,Jeans,Fashion,2,1889.16,Chennai,Cash
1717,2025-01-28,1040,Manoj,Laptop,Electronics,3,55439.23,Hyderabad,Debit Card
1718,2025-09-15,1090,Priya,Headphones,Electronics,1,2586.82,Pune,Cash
1719,2025-11-01,1074,Manoj,Smartphone,Electronics,2,24659.68,Pune,Credit Card
1720,2025-03-09,1044,Karthik,Notebook,Stationery,5,125.89,Pune,Debit Card
1721,2025-02-13,1052,Manoj,Study Table,Furniture,2,8945.46,Kochi,Credit Card
1722,2025-09-07,1051,Akash,Keyboard,Electronics,5,1227.84,Mumbai,Credit Card
1723,2025-02-06,1035,Kavya,Office Chair,Furniture,5,5966.47,Pune,Cash
1724,2025-07-07,1045,Arjun,Office Chair,Furniture,3,6622.04,Chennai,Debit Card
1725,2025-03-28,1045,Keerthi,Jeans,Fashion,4,1844.35,Kochi,UPI
1726,2025-04-30,1026,Nisha,Headphones,Electronics,1,2306.19,Chennai,Credit Card
1727,2025-11-14,1019,Ananya,Laptop,Electronics,3,57131.75,Bengaluru,Debit Card
1728,2025-08-19,1061,Aarav,Office Chair,Furniture,2,6812.02,Mumbai,Credit Card
1729,2025-10-07,1067,Vikram,Pen Pack,Stationery,4,81.97,Hyderabad,UPI
1730,2025-07-12,1075,Manoj,Laptop,Electronics,3,51373.52,Delhi,Credit Card
1731,2025-12-23,1080,Vikram,Laptop,Electronics,4,56702.34,Chennai,UPI
1732,2025-07-18,1085,Vikram,Water Bottle,Accessories,3,482.79,Chennai,Debit Card
1733,2025-11-29,1050,Priya,Study Table,Furniture,5,9310.24,Bengaluru,Debit Card
1734,2025-09-06,1077,Divya,Smartphone,Electronics,2,23494.38,Kochi,UPI
1735,2025-01-21,1032,Manoj,Mouse,Electronics,3,798.39,Hyderabad,UPI
1736,2025-06-27,1088,Nisha,Office Chair,Furniture,3,6157.07,Delhi,UPI
1737,2025-11-17,1033,Harish,Coffee Mug,Home,1,381.09,Delhi,Credit Card
1738,2025-03-19,1044,Harish,Water Bottle,Accessories,2,412.9,Pune,Credit Card
1739,2025-08-02,1031,Akash,Headphones,Electronics,4,2735.27,Coimbatore,Cash
1740,2025-10-05,1017,Arjun,Water Bottle,Accessories,2,457.29,Mumbai,Credit Card
1741,2025-06-08,1089,Manoj,Coffee Mug,Home,2,345.1,Hyderabad,Credit Card
1742,2025-06-12,1009,Divya,Pen Pack,Stationery,1,74.95,Hyderabad,UPI
1743,2025-06-13,1053,Kavya,Mouse,Electronics,4,839.3,Delhi,Credit Card
1744,2025-04-07,1014,Rahul,Headphones,Electronics,1,2631.22,Delhi,Credit Card
1745,2025-11-02,1030,Priya,Water Bottle,Accessories,1,437.33,Kochi,Credit Card
1746,2025-09-15,1078,Aisha,Shoes,Fashion,3,2997.74,Pune,Cash
1747,2025-08-31,1018,Sneha,Keyboard,Electronics,2,1087.74,Chennai,Debit Card
1748,2025-07-31,1029,Arjun,T-Shirt,Fashion,2,821.9,Kochi,Cash
1749,2025-12-19,1042,Rohit,Coffee Mug,Home,2,344.93,Chennai,Cash
1750,2025-06-10,1051,Keerthi,Shoes,Fashion,5,3260.04,Chennai,UPI
1751,2025-08-20,1059,Diya,Coffee Mug,Home,2,351.31,Pune,UPI
1752,2025-10-13,1050,Manoj,T-Shirt,Fashion,1,844.17,Kochi,Cash
1753,2025-06-05,1100,Ananya,Notebook,Stationery,2,118.14,Chennai,Credit Card
1754,2025-08-26,1083,Rohit,Smartphone,Electronics,5,23065.86,Hyderabad,Cash
1755,2025-07-31,1042,Rohit,Laptop,Electronics,2,54490.49,Mumbai,Cash
1756,2025-02-16,1033,Sanjay,Shoes,Fashion,2,3339.76,Bengaluru,UPI
1757,2025-02-28,1091,Rohit,Water Bottle,Accessories,3,412.68,Pune,Credit Card
1758,2025-07-13,1071,Harish,Laptop,Electronics,2,59534.78,Hyderabad,Credit Card
1759,2025-03-16,1023,Diya,Study Table,Furniture,3,8176.18,Kochi,Debit Card
1760,2025-11-17,1024,Meera,Coffee Mug,Home,2,382.23,Chennai,Debit Card
1761,2025-01-07,1059,Aisha,Jeans,Fashion,4,1815.66,Chennai,Cash
1762,2025-05-02,1028,Akash,Water Bottle,Accessories,4,445.84,Kochi,UPI
1763,2025-11-04,1077,Aarav,Keyboard,Electronics,5,1146.75,Mumbai,UPI
1764,2025-04-05,1019,Diya,Water Bottle,Accessories,3,408.3,Chennai,Debit Card
1765,2025-06-19,1012,Diya,Smartphone,Electronics,4,27468.68,Hyderabad,Debit Card
1766,2025-11-09,1085,Keerthi,Backpack,Accessories,5,1683.87,Kochi,Debit Card
1767,2025-01-19,1012,Ananya,Office Chair,Furniture,3,7016.79,Bengaluru,Cash
1768,2025-10-09,1009,Ananya,Notebook,Stationery,2,110.93,Delhi,Debit Card
1769,2025-09-27,1053,Manoj,Keyboard,Electronics,2,1226.89,Bengaluru,UPI
1770,2025-09-05,1093,Keerthi,Coffee Mug,Home,3,344.89,Coimbatore,Debit Card
1771,2025-09-27,1074,Keerthi,Office Chair,Furniture,2,6648.58,Kochi,Cash
1772,2025-09-10,1024,Keerthi,Keyboard,Electronics,3,1315.02,Chennai,UPI
1773,2025-01-13,1060,Meera,Shoes,Fashion,2,3391.72,Pune,Cash
1774,2025-01-24,1043,Nisha,Pen Pack,Stationery,2,72.18,Mumbai,Debit Card
1775,2025-05-11,1009,Ananya,Mouse,Electronics,5,808,Chennai,UPI
1776,2025-12-18,1043,Sanjay,Study Table,Furniture,5,8697.19,Chennai,Credit Card
1777,2025-04-10,1043,Sanjay,Coffee Mug,Home,4,379.13,Chennai,Credit Card
1778,2025-09-04,1020,Rohit,Coffee Mug,Home,5,377.72,Kochi,Cash
1779,2025-01-29,1067,Ananya,Backpack,Accessories,3,1819.86,Chennai,Credit Card
1780,2025-10-23,1088,Sanjay,T-Shirt,Fashion,3,821.92,Hyderabad,Debit Card
1781,2025-01-16,1044,Harish,Water Bottle,Accessories,5,480.82,Pune,Credit Card
1782,2025-11-01,1015,Ananya,Shoes,Fashion,3,3334.3,Delhi,Cash
1783,2025-02-14,1064,Priya,Office Chair,Furniture,4,6928.29,Delhi,Credit Card
1784,2025-09-26,1039,Sneha,Smartphone,Electronics,3,26424.72,Mumbai,UPI
1785,2025-08-16,1065,Aarav,T-Shirt,Fashion,4,972.89,Hyderabad,Credit Card
1786,2025-06-24,1062,Manoj,Mouse,Electronics,3,742.93,Bengaluru,Credit Card
1787,2025-04-16,1093,Diya,Notebook,Stationery,4,125.13,Bengaluru,UPI
1788,2025-06-09,1006,Keerthi,Jeans,Fashion,1,1739.98,Chennai,UPI
1789,2025-09-24,1099,Ananya,Laptop,Electronics,5,57843.43,Mumbai,Debit Card
1790,2025-04-13,1025,Ananya,Mouse,Electronics,5,771.06,Kochi,UPI
1791,2025-05-20,1020,Sneha,Mouse,Electronics,1,722.44,Bengaluru,Credit Card
1792,2025-10-05,1045,Divya,Office Chair,Furniture,3,6034.02,Delhi,Credit Card
1793,2025-03-29,1010,Ananya,Backpack,Accessories,3,1814.61,Chennai,Credit Card
1794,2025-01-15,1061,Diya,Smartphone,Electronics,4,22769,Pune,Cash
1795,2025-04-02,1091,Keerthi,Coffee Mug,Home,5,359.06,Kochi,Debit Card
1796,2025-06-09,1043,Arjun,Shoes,Fashion,5,2930.27,Kochi,Credit Card
1797,2025-02-17,1090,Rohit,Smartphone,Electronics,4,24051.96,Kochi,Cash
1798,2025-04-29,1029,Rahul,Jeans,Fashion,5,1712.9,Coimbatore,Cash
1799,2025-04-04,1090,Sanjay,T-Shirt,Fashion,3,891.59,Chennai,UPI
1800,2025-09-01,1015,Nisha,Notebook,Stationery,4,128.3,Delhi,Debit Card
1801,2025-11-06,1074,Rahul,Pen Pack,Stationery,1,78.49,Bengaluru,Debit Card
1802,2025-10-12,1084,Karthik,T-Shirt,Fashion,3,905.89,Pune,Cash
1803,2025-05-03,1080,Priya,Pen Pack,Stationery,2,87.58,Pune,UPI
1804,2025-06-24,1027,Akash,Study Table,Furniture,4,8614.26,Coimbatore,Credit Card
1805,2025-03-30,1085,Karthik,Shoes,Fashion,5,3415.52,Bengaluru,Cash
1806,2025-06-16,1072,Meera,Jeans,Fashion,4,1683.42,Pune,UPI
1807,2025-11-03,1014,Keerthi,T-Shirt,Fashion,4,868.93,Chennai,UPI
1808,2025-04-22,1018,Akash,Coffee Mug,Home,1,368,Hyderabad,Cash
1809,2025-09-30,1038,Harish,Backpack,Accessories,5,1780.98,Mumbai,Debit Card
1810,2025-06-03,1073,Ananya,Coffee Mug,Home,4,365.25,Coimbatore,UPI
1811,2025-10-26,1002,Keerthi,Pen Pack,Stationery,4,85.56,Delhi,UPI
1812,2025-07-09,1071,Diya,Laptop,Electronics,5,58528.29,Coimbatore,UPI
1813,2025-05-25,1004,Priya,Study Table,Furniture,5,8320.26,Coimbatore,Cash
1814,2025-07-27,1049,Kavya,Pen Pack,Stationery,2,82.6,Kochi,Credit Card
1815,2025-04-07,1072,Harish,Jeans,Fashion,3,1922.39,Hyderabad,Debit Card
1816,2025-12-10,1017,Rahul,Laptop,Electronics,1,56632.28,Hyderabad,Cash
1817,2025-12-03,1056,Rahul,Smartphone,Electronics,2,25711.21,Pune,Cash
1818,2025-12-23,1078,Kavya,Backpack,Accessories,2,1783.58,Pune,Cash
1819,2025-07-16,1046,Priya,Headphones,Electronics,4,2552.29,Kochi,Credit Card
1820,2025-12-31,1065,Vikram,Study Table,Furniture,5,8629.8,Chennai,UPI
1821,2025-10-18,1062,Nisha,Smartphone,Electronics,5,24907.66,Bengaluru,Credit Card
1822,2025-09-27,1097,Vikram,Notebook,Stationery,5,109.88,Bengaluru,Credit Card
1823,2025-08-30,1081,Karthik,Water Bottle,Accessories,5,476.83,Delhi,UPI
1824,2025-06-25,1069,Aarav,Notebook,Stationery,4,120.3,Kochi,Debit Card
1825,2025-08-04,1046,Ananya,Mouse,Electronics,2,725.65,Delhi,Debit Card
1826,2025-02-01,1081,Aisha,Backpack,Accessories,2,1826.23,Delhi,UPI
1827,2025-05-27,1063,Karthik,Headphones,Electronics,5,2288.43,Delhi,Debit Card
1828,2025-03-09,1079,Vikram,Mouse,Electronics,3,722.27,Bengaluru,Credit Card
1829,2025-10-30,1095,Rahul,Water Bottle,Accessories,4,438.28,Hyderabad,Debit Card
1830,2025-12-25,1031,Aisha,Headphones,Electronics,5,2681.01,Coimbatore,UPI
1831,2025-03-16,1077,Rahul,Jeans,Fashion,4,1890.99,Pune,Cash
1832,2025-05-02,1085,Rohit,Shoes,Fashion,2,3014.95,Coimbatore,UPI
1833,2025-11-25,1034,Meera,Laptop,Electronics,2,54604.16,Kochi,Debit Card
1834,2025-09-01,1096,Divya,Keyboard,Electronics,4,1244.04,Pune,Cash
1835,2025-05-15,1019,Manoj,Jeans,Fashion,4,1624.27,Kochi,Cash
1836,2025-12-14,1041,Manoj,Water Bottle,Accessories,1,413.76,Coimbatore,Cash
1837,2025-11-09,1084,Vikram,Office Chair,Furniture,3,6197.21,Bengaluru,Debit Card
1838,2025-12-02,1075,Harish,Notebook,Stationery,2,125.62,Mumbai,Debit Card
1839,2025-12-13,1089,Sneha,Office Chair,Furniture,5,5863.75,Chennai,UPI
1840,2025-01-07,1053,Meera,Pen Pack,Stationery,1,82.97,Coimbatore,Credit Card
1841,2025-05-26,1033,Arjun,Laptop,Electronics,1,56313.37,Chennai,Credit Card
1842,2025-11-03,1082,Meera,Shoes,Fashion,1,2935.29,Hyderabad,Cash
1843,2025-12-03,1098,Akash,T-Shirt,Fashion,2,971.28,Hyderabad,Debit Card
1844,2025-05-31,1060,Karthik,Water Bottle,Accessories,4,488.04,Delhi,Cash
1845,2025-12-21,1086,Sanjay,Mouse,Electronics,2,844.92,Delhi,UPI
1846,2025-07-15,1050,Sanjay,Laptop,Electronics,3,60011.66,Delhi,Credit Card
1847,2025-08-14,1009,Aisha,Coffee Mug,Home,2,357.72,Hyderabad,Cash
1848,2025-02-25,1019,Divya,T-Shirt,Fashion,4,849.31,Bengaluru,Cash
1849,2025-05-13,1014,Diya,Smartphone,Electronics,1,25356.72,Delhi,Cash
1850,2025-01-10,1064,Rahul,Water Bottle,Accessories,1,488.96,Pune,Debit Card
1851,2025-03-19,1090,Sanjay,Coffee Mug,Home,4,355.22,Kochi,Cash
1852,2025-08-12,1052,Karthik,Pen Pack,Stationery,2,72.05,Kochi,UPI
1853,2025-10-18,1069,Nisha,Office Chair,Furniture,3,6370.8,Bengaluru,Debit Card
1854,2025-10-01,1044,Karthik,Jeans,Fashion,4,1893.76,Delhi,Credit Card
1855,2025-04-01,1071,Diya,Study Table,Furniture,2,8158.08,Pune,UPI
1856,2025-11-19,1089,Nisha,Notebook,Stationery,1,129.25,Kochi,Credit Card
1857,2025-03-13,1005,Arjun,Laptop,Electronics,5,52123.34,Pune,UPI
1858,2025-10-04,1083,Ananya,Notebook,Stationery,5,131.16,Kochi,UPI
1859,2025-01-19,1044,Diya,Office Chair,Furniture,1,6377.16,Mumbai,Cash
1860,2025-12-14,1069,Rahul,Shoes,Fashion,5,3029.11,Bengaluru,UPI
1861,2025-03-14,1063,Aarav,Notebook,Stationery,5,109.1,Hyderabad,UPI
1862,2025-03-30,1081,Diya,Coffee Mug,Home,3,372.45,Bengaluru,Cash
1863,2025-11-09,1022,Akash,Smartphone,Electronics,1,23070.9,Mumbai,UPI
1864,2025-04-14,1055,Sanjay,T-Shirt,Fashion,4,868.36,Hyderabad,Debit Card
1865,2025-04-20,1098,Diya,Backpack,Accessories,2,1740.78,Bengaluru,Debit Card
1866,2025-03-14,1097,Kavya,Headphones,Electronics,3,2526.7,Kochi,Credit Card
1867,2025-10-25,1006,Rahul,Smartphone,Electronics,5,24380.66,Hyderabad,UPI
1868,2025-09-07,1011,Aarav,Laptop,Electronics,2,59687.51,Delhi,Cash
1869,2025-12-22,1099,Aisha,Shoes,Fashion,2,3011.94,Delhi,Cash
1870,2025-07-30,1031,Sneha,Backpack,Accessories,1,1834.66,Kochi,UPI
1871,2025-11-18,1039,Nisha,Study Table,Furniture,1,8598.11,Mumbai,UPI
1872,2025-09-29,1013,Keerthi,Office Chair,Furniture,5,6509.8,Kochi,Credit Card
1873,2025-05-22,1007,Arjun,Smartphone,Electronics,2,25926.22,Kochi,Cash
1874,2025-04-01,1021,Diya,Laptop,Electronics,3,52635.71,Pune,Debit Card
1875,2025-06-21,1079,Rohit,Laptop,Electronics,1,57644.59,Hyderabad,Credit Card
1876,2025-01-15,1063,Manoj,Smartphone,Electronics,1,26975.4,Kochi,Debit Card
1877,2025-08-03,1026,Sanjay,Keyboard,Electronics,1,1158.27,Bengaluru,Credit Card
1878,2025-07-31,1026,Harish,Coffee Mug,Home,2,320.15,Kochi,UPI
1879,2025-08-12,1019,Arjun,Coffee Mug,Home,5,346.85,Pune,Debit Card
1880,2025-03-11,1059,Arjun,Water Bottle,Accessories,3,492.8,Mumbai,Debit Card
1881,2025-03-07,1005,Akash,Laptop,Electronics,3,51001.52,Kochi,Cash
1882,2025-08-03,1022,Sanjay,Keyboard,Electronics,3,1224.87,Hyderabad,Credit Card
1883,2025-02-14,1053,Manoj,Notebook,Stationery,2,122.2,Kochi,Debit Card
1884,2025-01-08,1094,Kavya,Shoes,Fashion,2,3038.61,Pune,Credit Card
1885,2025-10-30,1020,Akash,Coffee Mug,Home,1,344.24,Chennai,UPI
1886,2025-08-29,1094,Manoj,Laptop,Electronics,4,55342.34,Kochi,UPI
1887,2025-08-20,1064,Priya,Smartphone,Electronics,5,26265.39,Pune,Credit Card
1888,2025-03-09,1046,Ananya,Keyboard,Electronics,1,1083.82,Delhi,Credit Card
1889,2025-12-27,1059,Akash,Shoes,Fashion,5,2895.62,Kochi,Cash
1890,2025-03-12,1091,Harish,Headphones,Electronics,3,2563.41,Chennai,UPI
1891,2025-07-17,1089,Sanjay,Pen Pack,Stationery,1,76.75,Delhi,Credit Card
1892,2025-12-17,1011,Keerthi,Coffee Mug,Home,3,366.5,Chennai,Debit Card
1893,2025-01-27,1015,Harish,Office Chair,Furniture,4,6654.87,Coimbatore,Debit Card
1894,2025-03-31,1083,Divya,Shoes,Fashion,1,3238.89,Mumbai,Credit Card
1895,2025-06-21,1031,Divya,Smartphone,Electronics,4,26186.9,Mumbai,Credit Card
1896,2025-06-14,1046,Vikram,Pen Pack,Stationery,4,76.43,Bengaluru,Debit Card
1897,2025-06-26,1058,Aisha,Pen Pack,Stationery,5,85.27,Kochi,Debit Card
1898,2025-08-20,1080,Nisha,T-Shirt,Fashion,1,843.9,Kochi,UPI
1899,2025-02-11,1051,Sneha,Mouse,Electronics,1,737.5,Delhi,UPI
1900,2025-12-23,1019,Aisha,Headphones,Electronics,2,2510.34,Chennai,Debit Card
1901,2025-08-02,1088,Divya,Coffee Mug,Home,2,348.17,Pune,Cash
1902,2025-11-27,1003,Ananya,Keyboard,Electronics,1,1085.29,Mumbai,Debit Card
1903,2025-07-30,1075,Sanjay,Water Bottle,Accessories,3,448.75,Kochi,Cash
1904,2025-06-05,1073,Rahul,Coffee Mug,Home,3,327.02,Delhi,Credit Card
1905,2025-09-05,1048,Ananya,T-Shirt,Fashion,1,836.7,Delhi,Cash
1906,2025-03-27,1080,Sneha,Shoes,Fashion,5,3062.56,Hyderabad,Credit Card
1907,2025-03-24,1031,Meera,Laptop,Electronics,3,55819.78,Kochi,Debit Card
1908,2025-07-09,1024,Arjun,Pen Pack,Stationery,1,82.65,Coimbatore,Credit Card
1909,2025-07-10,1058,Divya,Headphones,Electronics,5,2400.78,Chennai,Cash
1910,2025-09-13,1099,Rahul,Notebook,Stationery,3,111.75,Coimbatore,Debit Card
1911,2025-08-31,1038,Akash,Water Bottle,Accessories,2,476.96,Kochi,Debit Card
